SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
532.6382961273193,74931.0,374669.0,208.75079107284546,958.5194523334503,20682.0,103423.0,223.86362481117249
452.78374433517456,80383.0,401925.0,142.1000621318817,684.4077191352844,20978.0,104904.0,135.1603446006775
431.68751788139343,75853.0,379279.0,139.9180645942688,880.6718163490295,22053.0,110279.0,166.38060450553894
589.799426317215,109050.0,545261.0,169.23832750320435,756.1553823947906,22446.0,112244.0,147.49164128303528
461.70883321762085,81201.0,406017.0,150.4285068511963,1010.0876724720001,23176.0,115892.0,196.66395902633667
507.71304965019226,88131.0,440666.0,171.7673614025116,835.8961050510406,23029.0,115157.0,177.74635887145996
453.94553899765015,76304.0,381530.0,155.41259789466858,884.2074449062347,22311.0,111567.0,165.82592296600342
463.62452697753906,77703.0,388527.0,161.22771382331848,958.7506387233734,22943.0,114728.0,169.8623218536377
458.52345609664917,76082.0,380421.0,161.29975819587708,920.7197299003601,22302.0,111521.0,155.55482172966003
488.9930794239044,80075.0,400388.0,178.12320709228516,1107.1124188899994,22939.0,114708.0,229.96186327934265
551.7777659893036,71963.0,359826.0,200.41775393486023,829.759373664856,19913.0,99579.0,162.79174041748047
473.8619158267975,82606.0,413043.0,150.58373522758484,659.584977388382,21709.0,108556.0,108.41615128517151
442.0067973136902,75034.0,375182.0,151.26727628707886,1056.9407300949097,22596.0,112994.0,225.13134288787842
475.42567467689514,82990.0,414963.0,151.3650357723236,954.4019973278046,23333.0,116677.0,167.6100823879242
477.31779384613037,83119.0,415607.0,152.78699231147766,1151.146104812622,22828.0,114154.0,237.3759753704071
502.7949755191803,86001.0,430017.0,172.3700511455536,691.3201279640198,22828.0,114154.0,133.04385828971863
513.9959206581116,82537.0,412697.0,156.47860407829285,892.3982708454132,23366.0,116841.0,161.9343056678772
478.48372077941895,79441.0,397218.0,174.50436210632324,1178.5199465751648,21075.0,105388.0,269.0460891723633
496.33666825294495,75797.0,378996.0,168.24062705039978,962.7233111858368,20988.0,104954.0,202.36277413368225
501.8470776081085,75132.0,375671.0,174.42172527313232,836.6675088405609,21085.0,105435.0,158.6889727115631
